Stimulus,CID,Concentration,FLOWER,GRASS,WOOD,DECAYED,AMMONIA/URINOUS,SWEATY,MUSKY,WARM,ACID,BURNT,SOUR,COLD,SPICES,GARLIC,FISH,FRUIT,SWEET,BAKERY,EDIBLE,CHEMICAL
814,61209,0.001,3.185185185185185,0.2777777777777778,4.722222222222222,4.2592592592592595,1.7962962962962963,2.740740740740741,10.185185185185185,7.518518518518518,7.148148148148148,10.481481481481481,10.351851851851851,2.4814814814814814,7.62962962962963,2.4444444444444446,0.7407407407407407,3.5,13.592592592592593,4.962962962962963,6.555555555555555,5.277777777777778
815,962,0.001,7.1923076923076925,5.961538461538462,4.1923076923076925,4.6923076923076925,6.115384615384615,4.576923076923077,8.307692307692308,5.3076923076923075,1.9615384615384615,4.038461538461538,5.230769230769231,1.8846153846153846,4.8076923076923075,5.653846153846154,3.730769230769231,0.4230769230769231,5.576923076923077,0.15384615384615385,6.3076923076923075,7.884615384615385
816,962,0.1,5.758620689655173,5.137931034482759,3.5172413793103448,0.4827586206896552,2.310344827586207,0.6551724137931034,3.413793103448276,2.793103448275862,0.034482758620689655,3.4482758620689653,0.5172413793103449,2.2413793103448274,5.0344827586206895,1.3793103448275863,0.9655172413793104,3.586206896551724,6.068965517241379,2.2413793103448274,4.206896551724138,3.0
817,24473,0.001,6.583333333333333,2.7083333333333335,5.604166666666667,0.5833333333333334,5.604166666666667,2.4166666666666665,6.104166666666667,6.625,6.1875,2.9791666666666665,5.416666666666667,1.4166666666666667,7.416666666666667,2.1041666666666665,0.6666666666666666,2.75,10.104166666666666,0.5,2.0,13.916666666666666
818,24473,0.1,5.781818181818182,5.763636363636364,3.1636363636363636,2.5090909090909093,10.872727272727273,0.9818181818181818,3.1454545454545455,5.2,9.872727272727273,0.9272727272727272,5.745454545454545,8.672727272727272,7.2727272727272725,1.9636363636363636,0.01818181818181818,8.290909090909091,11.181818181818182,1.0,3.8,22.727272727272727
819,24513,0.001,1.6571428571428573,9.571428571428571,4.3428571428571425,2.2857142857142856,0.0,2.8857142857142857,5.0285714285714285,2.4,1.2571428571428571,1.8,3.2,3.0,4.885714285714286,1.8571428571428572,0.0,2.2285714285714286,7.6571428571428575,0.02857142857142857,6.428571428571429,1.2571428571428571
820,24513,0.1,11.365384615384615,3.1923076923076925,3.4423076923076925,3.0384615384615383,2.980769230769231,0.019230769230769232,2.75,2.25,7.615384615384615,4.153846153846154,7.730769230769231,10.153846153846153,3.5384615384615383,0.6730769230769231,0.019230769230769232,13.596153846153847,14.115384615384615,1.4038461538461537,4.25,12.807692307692308
821,6753,1e-05,0.1,0.85,0.95,0.25,2.8,3.85,12.15,2.25,2.5,0.0,6.8,0.0,1.65,2.6,0.0,0.0,8.65,1.2,5.65,4.75
822,6753,0.001,3.3846153846153846,0.34615384615384615,1.6538461538461537,0.2692307692307692,0.0,0.34615384615384615,9.26923076923077,1.6923076923076923,3.3846153846153846,1.1923076923076923,10.461538461538462,3.076923076923077,0.34615384615384615,1.8461538461538463,0.0,1.5,13.5,5.423076923076923,3.269230769230769,7.076923076923077
823,5273467,0.001,4.714285714285714,0.17857142857142858,2.892857142857143,5.642857142857143,0.7857142857142857,8.892857142857142,8.75,1.6785714285714286,2.7857142857142856,5.392857142857143,6.5,8.285714285714286,0.39285714285714285,2.5,0.07142857142857142,2.2142857142857144,2.9285714285714284,0.4642857142857143,0.0,5.071428571428571
824,5273467,1e-05,2.8076923076923075,0.038461538461538464,0.6538461538461539,0.07692307692307693,0.23076923076923078,1.4615384615384615,1.1153846153846154,2.3461538461538463,1.9615384615384615,1.3461538461538463,6.461538461538462,3.0,0.6923076923076923,0.4230769230769231,1.4615384615384615,7.423076923076923,21.192307692307693,4.846153846153846,8.961538461538462,6.115384615384615
825,6501,1e-07,8.866666666666667,6.133333333333334,0.3333333333333333,0.26666666666666666,1.0,0.0,2.8,6.866666666666666,2.3333333333333335,4.0,5.133333333333334,0.7333333333333333,2.8666666666666667,2.8,0.0,3.533333333333333,6.0,0.0,6.2,0.8
826,6501,1e-05,6.513513513513513,1.4594594594594594,1.5405405405405406,1.3783783783783783,4.27027027027027,2.6486486486486487,3.918918918918919,7.702702702702703,0.24324324324324326,0.7027027027027027,5.081081081081081,3.5675675675675675,4.5675675675675675,0.35135135135135137,2.2432432432432434,14.27027027027027,17.16216216216216,2.3783783783783785,8.54054054054054,9.54054054054054
827,82227,1e-05,8.969696969696969,6.0606060606060606,7.0606060606060606,0.18181818181818182,4.0606060606060606,0.030303030303030304,7.545454545454546,4.9393939393939394,7.121212121212121,1.606060606060606,4.242424242424242,2.878787878787879,11.696969696969697,0.6666666666666666,0.030303030303030304,3.0,3.6666666666666665,0.7272727272727273,3.696969696969697,9.121212121212121
828,82227,0.001,4.22,3.54,4.38,0.66,3.74,1.76,1.9,4.9,6.08,4.64,4.52,4.58,7.82,0.84,0.56,2.12,5.02,0.88,4.08,19.28
829,228769,1e-05,2.7142857142857144,11.571428571428571,3.7142857142857144,0.7857142857142857,3.5714285714285716,1.8928571428571428,7.214285714285714,1.7142857142857142,1.2142857142857142,0.7857142857142857,3.642857142857143,2.25,1.8571428571428572,1.9642857142857142,2.357142857142857,1.5714285714285714,5.392857142857143,2.392857142857143,4.428571428571429,7.285714285714286
830,228769,0.001,2.032258064516129,2.3548387096774195,5.387096774193548,2.4516129032258065,3.903225806451613,3.193548387096774,8.225806451612904,1.935483870967742,1.3548387096774193,3.6129032258064515,9.419354838709678,4.967741935483871,2.935483870967742,6.096774193548387,2.3548387096774195,2.3225806451612905,2.5161290322580645,0.6774193548387096,0.4838709677419355,6.967741935483871
831,14525,1e-05,5.4,0.0,0.0,0.05,4.2,6.4,7.15,5.35,0.05,0.05,3.5,0.05,2.85,2.45,0.0,0.05,6.7,4.05,7.5,5.5
832,14525,0.001,4.3076923076923075,2.25,5.134615384615385,1.9615384615384615,5.269230769230769,0.9038461538461539,7.211538461538462,4.711538461538462,4.153846153846154,4.8076923076923075,3.519230769230769,8.076923076923077,6.711538461538462,0.5384615384615384,0.6153846153846154,2.4423076923076925,6.519230769230769,0.09615384615384616,1.9807692307692308,25.75
833,6505,0.001,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.26666666666666666,6.266666666666667,1.6666666666666667,0.06666666666666667,0.2,4.666666666666667,0.0,1.0,0.0,0.7333333333333333,2.2,4.533333333333333,3.066666666666667,1.5333333333333334,0.13333333333333333
834,6505,0.1,0.18181818181818182,0.7272727272727273,5.181818181818182,1.4848484848484849,1.7878787878787878,5.393939393939394,8.757575757575758,5.03030303030303,4.424242424242424,4.333333333333333,8.151515151515152,5.333333333333333,3.727272727272727,5.666666666666667,2.5757575757575757,0.030303030303030304,2.8181818181818183,5.818181818181818,5.303030303030303,9.393939393939394
835,311,0.001,2.0,0.0,0.6,1.1333333333333333,0.4,0.4666666666666667,8.6,3.7333333333333334,0.9333333333333333,1.9333333333333333,10.866666666666667,3.6,1.9333333333333333,1.4,0.9333333333333333,0.06666666666666667,9.533333333333333,2.2666666666666666,4.733333333333333,3.8
836,311,0.1,1.5333333333333334,2.3666666666666667,5.7,1.3333333333333333,3.5,1.8666666666666667,5.1,6.266666666666667,5.5,2.5,12.766666666666667,8.966666666666667,3.8333333333333335,3.0,1.3333333333333333,0.4,12.933333333333334,3.466666666666667,8.866666666666667,4.733333333333333
837,6506,0.001,2.7222222222222223,0.3888888888888889,5.333333333333333,0.0,2.611111111111111,6.0,5.055555555555555,3.8333333333333335,2.7777777777777777,5.722222222222222,4.944444444444445,6.111111111111111,2.111111111111111,4.777777777777778,2.388888888888889,0.6666666666666666,5.888888888888889,3.5555555555555554,3.7777777777777777,8.722222222222221
838,6506,0.1,4.05,0.975,1.375,0.625,3.575,6.2,3.15,8.0,5.025,2.525,6.675,5.275,3.75,1.475,0.85,2.4,5.675,0.225,2.95,15.875
839,6544,1e-05,2.65625,1.53125,1.5625,1.40625,4.5625,0.78125,3.4375,5.8125,2.46875,0.8125,5.625,0.9375,5.40625,0.46875,0.0,1.96875,5.53125,1.03125,4.71875,6.40625
840,6544,0.001,7.22,2.94,3.8,2.66,3.48,0.08,4.1,5.02,5.04,1.26,2.32,2.52,4.84,1.18,0.18,4.82,11.98,0.78,2.78,6.12
841,6549,0.001,18.0,1.2352941176470589,1.1176470588235294,0.19607843137254902,2.0980392156862746,0.6274509803921569,1.7254901960784315,7.588235294117647,1.3137254901960784,1.5294117647058822,2.450980392156863,3.3137254901960786,6.117647058823529,2.2941176470588234,0.8431372549019608,12.823529411764707,24.352941176470587,3.627450980392157,9.254901960784315,9.627450980392156
842,6549,1e-05,17.05128205128205,5.17948717948718,2.6923076923076925,1.3333333333333333,0.20512820512820512,0.41025641025641024,4.0256410256410255,5.102564102564102,1.6923076923076923,1.4102564102564104,3.0256410256410255,4.487179487179487,1.641025641025641,0.6410256410256411,0.0,8.692307692307692,22.05128205128205,1.3333333333333333,9.0,4.9743589743589745
843,5355850,1e-05,5.388888888888889,3.8333333333333335,5.611111111111111,5.444444444444445,6.277777777777778,3.2777777777777777,8.833333333333334,5.055555555555555,8.722222222222221,1.3333333333333333,10.222222222222221,6.666666666666667,4.277777777777778,2.0555555555555554,3.7777777777777777,1.6111111111111112,2.2777777777777777,0.2777777777777778,1.5,4.5
844,5355850,0.001,8.465116279069768,1.1162790697674418,0.3023255813953488,4.209302325581396,3.6744186046511627,5.116279069767442,4.930232558139535,3.6511627906976742,4.162790697674419,1.7906976744186047,7.767441860465116,7.0,0.8372093023255814,2.2093023255813953,0.6744186046511628,5.534883720930233,11.116279069767442,1.8837209302325582,4.116279069767442,10.767441860465116
845,6560,1e-05,2.625,0.1875,3.59375,0.75,0.34375,1.125,8.34375,1.28125,3.53125,0.59375,8.21875,4.3125,1.84375,1.375,0.0,2.40625,7.375,2.21875,2.59375,9.71875
846,6560,0.001,0.05714285714285714,1.7142857142857142,0.4857142857142857,0.8857142857142857,3.4,8.914285714285715,6.857142857142857,4.228571428571429,8.971428571428572,3.2857142857142856,3.942857142857143,4.828571428571428,4.2,1.2,0.14285714285714285,1.6,6.571428571428571,4.057142857142857,2.7714285714285714,16.885714285714286
847,6561,0.001,0.43636363636363634,1.4181818181818182,3.1818181818181817,6.636363636363637,4.927272727272728,4.709090909090909,11.654545454545454,2.4727272727272727,10.49090909090909,7.872727272727273,11.690909090909091,3.272727272727273,4.2,1.490909090909091,1.3818181818181818,1.018181818181818,1.8363636363636364,0.5636363636363636,2.018181818181818,20.163636363636364
848,6561,1e-05,0.0425531914893617,2.6382978723404253,2.021276595744681,5.127659574468085,2.8297872340425534,6.702127659574468,7.276595744680851,3.234042553191489,8.361702127659575,5.9787234042553195,15.659574468085106,4.127659574468085,2.851063829787234,6.319148936170213,2.127659574468085,1.3829787234042554,2.0,1.9787234042553192,2.4893617021276597,10.23404255319149
849,6569,0.001,0.6666666666666666,3.0952380952380953,2.9761904761904763,1.4523809523809523,3.2857142857142856,6.357142857142857,5.904761904761905,1.8095238095238095,5.380952380952381,4.4523809523809526,6.333333333333333,5.214285714285714,6.904761904761905,2.2857142857142856,1.2380952380952381,1.2380952380952381,5.666666666666667,2.0952380952380953,3.5238095238095237,13.69047619047619
850,6569,1e-05,0.17391304347826086,2.347826086956522,3.6956521739130435,3.130434782608696,0.08695652173913043,0.0,4.739130434782608,5.3478260869565215,2.9565217391304346,4.086956521739131,7.478260869565218,7.434782608695652,0.0,3.739130434782609,1.0,0.0,11.217391304347826,2.5217391304347827,4.391304347826087,8.434782608695652
851,1032,1e-07,1.2758620689655173,2.413793103448276,0.9310344827586207,0.6551724137931034,6.655172413793103,5.620689655172414,14.137931034482758,1.3448275862068966,2.9655172413793105,3.7241379310344827,5.827586206896552,0.20689655172413793,2.7241379310344827,4.172413793103448,7.344827586206897,0.034482758620689655,2.896551724137931,2.0344827586206895,7.0344827586206895,6.206896551724138
852,1032,1e-05,2.2093023255813953,0.4186046511627907,1.441860465116279,1.9534883720930232,2.5348837209302326,4.674418604651163,10.488372093023257,3.953488372093023,3.2790697674418605,4.186046511627907,18.41860465116279,1.8837209302325582,6.627906976744186,3.372093023255814,1.372093023255814,3.0930232558139537,6.325581395348837,1.7209302325581395,5.837209302325581,10.883720930232558
853,6584,0.001,0.30434782608695654,7.695652173913044,2.652173913043478,5.260869565217392,3.4347826086956523,8.91304347826087,6.217391304347826,4.869565217391305,4.304347826086956,0.43478260869565216,11.956521739130435,0.043478260869565216,5.869565217391305,4.434782608695652,0.5217391304347826,0.21739130434782608,3.0434782608695654,3.0869565217391304,3.9130434782608696,3.391304347826087
854,6584,0.1,0.0784313725490196,0.0392156862745098,1.3137254901960784,3.1176470588235294,6.176470588235294,8.549019607843137,8.764705882352942,2.980392156862745,11.803921568627452,1.8235294117647058,10.529411764705882,3.549019607843137,3.392156862745098,2.843137254901961,0.17647058823529413,0.3333333333333333,1.588235294117647,0.09803921568627451,1.7843137254901962,19.58823529411765
855,6590,1e-05,2.4,0.0,2.422222222222222,6.933333333333334,4.088888888888889,11.88888888888889,12.644444444444444,5.711111111111111,3.466666666666667,3.1555555555555554,16.333333333333332,1.0888888888888888,4.4222222222222225,1.3333333333333333,0.6222222222222222,4.2444444444444445,6.4222222222222225,1.3555555555555556,5.933333333333334,5.4
856,6590,1e-07,7.130434782608695,3.0869565217391304,0.391304347826087,0.782608695652174,4.739130434782608,0.8695652173913043,4.869565217391305,5.695652173913044,2.260869565217391,0.6521739130434783,6.869565217391305,1.826086956521739,5.608695652173913,2.5217391304347827,3.0869565217391304,2.5217391304347827,9.826086956521738,1.565217391304348,0.7391304347826086,8.217391304347826
857,638014,0.001,3.588235294117647,2.1372549019607843,1.4901960784313726,1.4901960784313726,3.3137254901960786,3.2745098039215685,5.0588235294117645,4.294117647058823,2.5686274509803924,3.372549019607843,7.862745098039215,3.2941176470588234,4.392156862745098,0.7843137254901961,0.3137254901960784,4.980392156862745,16.705882352941178,3.3529411764705883,5.431372549019608,12.333333333333334
858,638014,1e-05,13.581395348837209,1.627906976744186,1.8837209302325582,1.9534883720930232,2.697674418604651,0.13953488372093023,4.837209302325581,4.627906976744186,1.255813953488372,1.2093023255813953,1.6511627906976745,2.13953488372093,9.767441860465116,1.6046511627906976,0.6046511627906976,12.046511627906977,22.813953488372093,2.488372093023256,5.744186046511628,9.348837209302326
859,6658,0.001,5.844444444444444,1.6,4.355555555555555,1.1555555555555554,2.7777777777777777,3.533333333333333,5.844444444444444,6.288888888888889,5.222222222222222,2.8,8.177777777777777,3.2888888888888888,5.977777777777778,7.8,1.8888888888888888,3.888888888888889,7.6,0.5333333333333333,2.6444444444444444,15.933333333333334
860,6658,1e-05,4.538461538461538,1.4615384615384615,4.115384615384615,0.6923076923076923,2.769230769230769,6.384615384615385,4.384615384615385,3.3461538461538463,4.769230769230769,9.26923076923077,6.5,6.076923076923077,7.423076923076923,4.846153846153846,3.269230769230769,2.230769230769231,2.8461538461538463,0.0,0.0,8.653846153846153
861,6669,0.1,13.574468085106384,2.148936170212766,1.0425531914893618,0.9148936170212766,1.7446808510638299,1.0425531914893618,6.25531914893617,5.531914893617022,2.9361702127659575,0.0851063829787234,2.9574468085106385,3.25531914893617,4.872340425531915,0.0,0.0,0.9361702127659575,15.106382978723405,0.0,0.14893617021276595,9.063829787234043
862,6669,0.001,12.020408163265307,2.142857142857143,1.653061224489796,0.16326530612244897,3.020408163265306,0.7755102040816326,6.020408163265306,9.510204081632653,4.122448979591836,2.2857142857142856,2.7755102040816326,3.7142857142857144,4.448979591836735,0.6122448979591837,0.4897959183673469,3.183673469387755,15.387755102040817,0.12244897959183673,1.5918367346938775,9.857142857142858
863,5362588,1e-05,3.6363636363636362,2.9272727272727272,2.381818181818182,1.5818181818181818,2.418181818181818,0.12727272727272726,4.6,7.1454545454545455,3.618181818181818,3.6,8.254545454545454,3.018181818181818,6.218181818181818,4.127272727272727,0.05454545454545454,10.018181818181818,14.709090909090909,4.345454545454546,10.872727272727273,9.672727272727272
864,5362588,1e-07,6.555555555555555,0.6111111111111112,1.7777777777777777,0.027777777777777776,2.388888888888889,3.138888888888889,5.305555555555555,6.527777777777778,1.0833333333333333,2.5277777777777777,2.4166666666666665,0.9166666666666666,6.027777777777778,1.6666666666666667,0.027777777777777776,7.694444444444445,20.166666666666668,2.25,11.61111111111111,2.0555555555555554
865,69963,1e-05,2.7096774193548385,6.032258064516129,2.4838709677419355,0.6451612903225806,3.225806451612903,0.8064516129032258,4.806451612903226,1.6774193548387097,1.1290322580645162,1.935483870967742,7.709677419354839,1.2903225806451613,8.064516129032258,2.3870967741935485,1.4838709677419355,2.7096774193548385,8.709677419354838,5.903225806451613,6.387096774193548,4.483870967741935
866,69963,0.001,7.804347826086956,15.08695652173913,2.4565217391304346,0.8043478260869565,1.4130434782608696,1.8695652173913044,5.239130434782608,5.5,2.739130434782609,4.978260869565218,7.630434782608695,4.521739130434782,3.1739130434782608,1.2391304347826086,1.6304347826086956,4.630434782608695,9.195652173913043,1.1521739130434783,4.282608695652174,8.76086956521739
867,13187,1e-05,3.3333333333333335,1.5925925925925926,2.5925925925925926,0.3333333333333333,0.07407407407407407,6.407407407407407,6.777777777777778,5.037037037037037,4.148148148148148,2.925925925925926,1.3703703703703705,4.111111111111111,2.6666666666666665,2.962962962962963,0.0,1.2222222222222223,6.777777777777778,2.5925925925925926,0.8518518518518519,9.777777777777779
868,13187,0.001,9.63265306122449,1.4081632653061225,2.163265306122449,1.0204081632653061,3.5306122448979593,0.5102040816326531,1.2040816326530612,3.795918367346939,7.163265306122449,0.7142857142857143,7.551020408163265,3.489795918367347,4.040816326530612,0.04081632653061224,0.40816326530612246,11.53061224489796,20.714285714285715,3.020408163265306,8.387755102040817,9.551020408163266
869,13204,1e-05,5.88,0.04,1.4,1.36,1.96,4.36,3.4,1.48,0.6,3.32,5.12,0.04,2.64,6.64,0.0,0.72,10.0,5.08,3.0,3.28
870,13204,0.001,2.311111111111111,3.2,3.888888888888889,4.266666666666667,6.177777777777778,4.311111111111111,2.511111111111111,8.444444444444445,2.6,5.533333333333333,2.066666666666667,2.3555555555555556,7.933333333333334,1.0222222222222221,1.4666666666666666,0.6444444444444445,8.555555555555555,6.288888888888889,9.444444444444445,10.533333333333333
871,13216,0.001,12.68,4.54,5.58,5.12,2.88,1.66,7.36,4.5,2.68,1.56,3.86,1.4,6.0,0.02,0.66,1.8,10.62,1.38,8.0,12.78
872,13216,1e-05,1.8064516129032258,5.967741935483871,6.290322580645161,4.064516129032258,4.548387096774194,4.548387096774194,5.806451612903226,1.6129032258064515,4.258064516129032,1.1290322580645162,1.5161290322580645,3.4838709677419355,2.6129032258064515,2.6129032258064515,2.6774193548387095,0.45161290322580644,3.193548387096774,0.22580645161290322,2.838709677419355,3.6451612903225805
873,6826,0.001,8.816326530612244,1.3877551020408163,2.7755102040816326,1.1020408163265305,0.8979591836734694,0.08163265306122448,6.959183673469388,4.795918367346939,0.6122448979591837,2.63265306122449,2.6530612244897958,5.020408163265306,2.938775510204082,0.3469387755102041,0.0,8.183673469387756,22.93877551020408,2.2857142857142856,5.081632653061225,5.142857142857143
874,6826,1e-05,7.851851851851852,7.851851851851852,7.666666666666667,2.5925925925925926,0.0,0.0,6.074074074074074,3.8518518518518516,0.5925925925925926,1.2592592592592593,7.333333333333333,4.074074074074074,0.0,5.074074074074074,0.0,3.074074074074074,9.592592592592593,3.925925925925926,2.0,8.0
875,62332,0.001,1.7647058823529411,6.0,6.647058823529412,6.176470588235294,3.8823529411764706,1.0588235294117647,13.058823529411764,1.5294117647058822,1.588235294117647,2.176470588235294,0.6470588235294118,0.29411764705882354,1.2352941176470589,8.647058823529411,1.2352941176470589,0.4117647058823529,2.235294117647059,0.35294117647058826,6.764705882352941,6.117647058823529
876,62332,0.1,10.487179487179487,3.871794871794872,0.48717948717948717,1.564102564102564,0.0,0.6410256410256411,1.6153846153846154,8.025641025641026,1.9487179487179487,0.6410256410256411,3.8974358974358974,3.7948717948717947,4.128205128205129,0.358974358974359,0.23076923076923078,2.0,14.846153846153847,1.4871794871794872,0.5641025641025641,5.333333333333333
877,6920,1e-05,1.2727272727272727,1.5,5.4772727272727275,1.7045454545454546,1.9772727272727273,2.6363636363636362,11.0,3.4318181818181817,4.2272727272727275,4.613636363636363,4.590909090909091,0.9772727272727273,4.295454545454546,0.4318181818181818,0.0,2.590909090909091,11.522727272727273,8.5,7.318181818181818,8.340909090909092
878,6920,1e-07,1.7142857142857142,1.7857142857142858,4.928571428571429,0.0,2.8214285714285716,1.7142857142857142,4.142857142857143,7.035714285714286,0.8571428571428571,1.8571428571428572,4.678571428571429,1.2142857142857142,3.892857142857143,4.821428571428571,2.9285714285714284,0.14285714285714285,12.107142857142858,3.357142857142857,10.428571428571429,5.035714285714286
879,61229,0.001,2.9019607843137254,0.7450980392156863,3.196078431372549,0.5882352941176471,0.0196078431372549,0.0196078431372549,3.823529411764706,17.627450980392158,0.0196078431372549,4.352941176470588,0.43137254901960786,1.5490196078431373,8.411764705882353,0.8627450980392157,0.0196078431372549,3.6862745098039214,35.21568627450981,20.07843137254902,23.254901960784313,3.2549019607843137
880,61229,0.1,4.653846153846154,1.2307692307692308,2.5961538461538463,0.7307692307692307,0.019230769230769232,0.019230769230769232,1.8269230769230769,8.307692307692308,0.3076923076923077,2.076923076923077,1.7692307692307692,1.9807692307692308,2.6346153846153846,0.17307692307692307,0.019230769230769232,5.480769230769231,34.84615384615385,22.28846153846154,18.0,2.730769230769231
881,13436,0.001,0.28,1.3,1.7,8.52,5.6,2.88,5.84,5.32,7.46,10.52,6.98,0.32,6.6,6.4,6.5,0.8,0.48,2.12,7.34,8.38
882,13436,1e-05,0.02,0.78,1.12,6.04,8.58,6.4,11.12,4.66,2.84,5.6,9.46,0.04,10.66,9.7,3.08,0.04,1.12,1.8,7.06,7.32
883,6943,1e-05,6.2368421052631575,2.1315789473684212,1.868421052631579,1.7894736842105263,4.2631578947368425,1.3157894736842106,6.921052631578948,0.8421052631578947,8.31578947368421,5.105263157894737,4.842105263157895,6.2894736842105265,3.6842105263157894,0.13157894736842105,2.5526315789473686,0.868421052631579,6.526315789473684,0.13157894736842105,0.13157894736842105,18.55263157894737
884,6943,0.001,0.037037037037037035,0.09259259259259259,3.4074074074074074,1.537037037037037,5.87037037037037,2.5,2.925925925925926,2.425925925925926,11.314814814814815,9.74074074074074,4.388888888888889,4.833333333333333,9.407407407407407,2.185185185185185,0.8148148148148148,0.14814814814814814,2.0185185185185186,0.037037037037037035,0.2777777777777778,33.611111111111114
885,170833,0.001,0.4444444444444444,1.7777777777777777,3.037037037037037,1.1851851851851851,2.8518518518518516,2.888888888888889,6.407407407407407,11.925925925925926,5.037037037037037,3.7037037037037037,11.62962962962963,1.8888888888888888,2.6296296296296298,2.8518518518518516,0.0,0.1111111111111111,8.037037037037036,0.0,1.0,13.074074074074074
886,170833,0.1,4.8545454545454545,3.1454545454545455,1.509090909090909,0.4727272727272727,4.654545454545454,0.5454545454545454,2.0,2.3636363636363638,8.909090909090908,2.5454545454545454,3.4,10.090909090909092,8.50909090909091,0.21818181818181817,0.41818181818181815,1.8545454545454545,8.272727272727273,2.5272727272727273,6.654545454545454,21.01818181818182
887,6989,0.001,0.6111111111111112,2.185185185185185,4.5,1.2222222222222223,3.4444444444444446,0.7222222222222222,6.2592592592592595,7.574074074074074,3.5555555555555554,3.759259259259259,3.2222222222222223,2.0925925925925926,10.25925925925926,0.7592592592592593,0.018518518518518517,0.48148148148148145,2.5185185185185186,0.8888888888888888,3.5185185185185186,18.14814814814815
888,6989,1e-05,3.4285714285714284,3.7857142857142856,11.714285714285714,2.0476190476190474,1.5,1.7857142857142858,5.857142857142857,6.523809523809524,4.285714285714286,2.8333333333333335,6.166666666666667,1.8571428571428572,14.523809523809524,1.7142857142857142,0.0,0.023809523809523808,2.5476190476190474,2.0476190476190474,2.4285714285714284,9.166666666666666
889,6997,1e-05,1.8846153846153846,0.4230769230769231,4.365384615384615,1.0961538461538463,4.923076923076923,1.5,6.673076923076923,4.4423076923076925,6.480769230769231,9.75,2.9423076923076925,5.846153846153846,4.615384615384615,1.0961538461538463,0.0,0.0,2.269230769230769,0.0,2.1153846153846154,21.634615384615383
890,6997,0.001,3.290909090909091,1.2,2.418181818181818,1.6,9.781818181818181,0.43636363636363634,10.963636363636363,4.9818181818181815,10.636363636363637,7.054545454545455,4.6909090909090905,5.418181818181818,2.381818181818182,0.07272727272727272,1.5272727272727273,1.8727272727272728,5.472727272727273,1.7818181818181817,4.218181818181818,35.09090909090909
891,6998,1e-05,1.6382978723404256,1.6382978723404256,1.2765957446808511,3.404255319148936,4.48936170212766,1.7234042553191489,6.340425531914893,2.872340425531915,4.361702127659575,7.638297872340425,6.0,1.7872340425531914,2.0851063829787235,3.0,1.1914893617021276,0.5957446808510638,2.6808510638297873,1.553191489361702,2.8085106382978724,18.93617021276596
892,6998,0.001,1.3584905660377358,0.3018867924528302,5.584905660377358,1.0943396226415094,8.867924528301886,2.6037735849056602,2.358490566037736,6.962264150943396,13.415094339622641,14.075471698113208,4.39622641509434,9.18867924528302,3.1132075471698113,0.7735849056603774,0.018867924528301886,2.9622641509433962,3.207547169811321,1.169811320754717,2.8867924528301887,27.81132075471698
893,460,1e-05,5.090909090909091,4.963636363636364,3.090909090909091,3.5454545454545454,2.2545454545454544,3.5454545454545454,5.672727272727273,5.363636363636363,8.527272727272727,9.272727272727273,7.181818181818182,6.127272727272727,9.345454545454546,1.7454545454545454,3.327272727272727,1.3636363636363635,7.545454545454546,4.127272727272727,6.218181818181818,20.145454545454545
894,460,1e-07,4.18,2.78,3.04,8.92,5.44,4.14,14.3,6.86,8.64,7.9,7.38,5.68,9.44,4.96,0.86,2.44,7.68,5.42,6.96,12.18
895,7047,0.001,0.3333333333333333,0.4074074074074074,4.148148148148148,4.722222222222222,5.981481481481482,2.814814814814815,8.962962962962964,3.111111111111111,8.833333333333334,9.574074074074074,5.185185185185185,1.5740740740740742,4.981481481481482,3.8518518518518516,2.259259259259259,2.6296296296296298,5.851851851851852,0.018518518518518517,1.7407407407407407,30.166666666666668
896,7047,1e-05,2.9523809523809526,3.1904761904761907,2.5238095238095237,5.928571428571429,1.6904761904761905,2.0476190476190474,9.595238095238095,8.119047619047619,7.261904761904762,6.142857142857143,3.9523809523809526,2.2142857142857144,5.928571428571429,4.357142857142857,0.30952380952380953,2.3333333333333335,7.190476190476191,1.2857142857142858,2.642857142857143,14.238095238095237
897,7059,0.001,5.226415094339623,0.4716981132075472,2.018867924528302,0.7547169811320755,9.679245283018869,1.8867924528301887,9.226415094339623,2.7358490566037736,8.075471698113208,4.132075471698113,5.490566037735849,3.792452830188679,4.2075471698113205,0.3018867924528302,0.0,3.5849056603773586,6.830188679245283,2.7169811320754715,1.4339622641509433,21.339622641509433
898,7059,1e-05,12.266666666666667,0.37777777777777777,1.6444444444444444,0.28888888888888886,0.0,2.7777777777777777,5.511111111111111,4.911111111111111,3.9555555555555557,1.4666666666666666,4.666666666666667,2.8222222222222224,3.3333333333333335,1.6666666666666667,0.0,2.977777777777778,16.6,0.6444444444444445,3.0444444444444443,13.155555555555555
899,323,0.1,8.272727272727273,0.14545454545454545,1.1818181818181819,0.6181818181818182,2.1454545454545455,1.1090909090909091,1.490909090909091,8.981818181818182,3.1272727272727274,4.6,5.454545454545454,3.2,7.527272727272727,0.01818181818181818,0.01818181818181818,7.090909090909091,26.4,9.036363636363637,10.454545454545455,11.4
