Subject,Stimulus,CID,Concentration,ACID,AMMONIA/URINOUS,BAKERY,BURNT,CHEMICAL,COLD,DECAYED,EDIBLE,FISH,FLOWER,FRUIT,GARLIC,GRASS,HOW FAMILIAR IS THE SMELL?,HOW PLEASANT IS THE SMELL?,HOW STRONG IS THE SMELL?,MUSKY,SOUR,SPICES,SWEATY,SWEET,WARM,WOOD
53,354,8892,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,36.0,57.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0
53,356,8908,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,89.0,56.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,357,3893,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
53,358,3893,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,359,8914,0.001,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,56.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,360,8914,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,28.0,58.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,361,8918,0.1,13.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,24.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,362,8918,0.001,0.0,0.0,0.0,0.0,23.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,18.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,363,15037,0.001,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,53.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,364,15037,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,61.0,10.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,365,61771,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,70.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
53,366,61771,0.1,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,367,145742,0.1,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,42.0,0.0,0.0,0.0,0.0,17.0,2.0,97.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
53,368,145742,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,369,8697,0.1,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,370,8697,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,33.0,69.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0
53,371,994,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,75.0,57.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,372,994,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,62.0,79.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0
53,373,9012,0.001,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,27.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,374,9012,0.1,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,27.0,91.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
53,375,9016,1e-07,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,64.0,65.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,377,9024,0.1,3.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,379,9025,0.001,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,58.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,380,9025,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,64.0,61.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,381,5363491,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,67.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,382,5363491,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,66.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,384,165675,0.1,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,58.0,78.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
53,385,27440,0.001,52.0,0.0,0.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,7.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,386,27440,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,79.0,45.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,387,61809,0.001,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,54.0,0.0,0.0,0.0,0.0,62.0,18.0,90.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
53,388,61809,1e-05,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,389,27457,0.001,0.0,0.0,0.0,0.0,0.0,0.0,53.0,32.0,0.0,0.0,0.0,0.0,0.0,65.0,16.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,390,27457,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,71.0,33.0,86.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0
53,391,27458,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,47.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,392,27458,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,30.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
53,393,15380,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,83.0,66.0,13.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
53,394,15380,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,0.0,0.0,19.0,0.0,15.0,25.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,397,85522,0.001,14.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,46.0,0.0,0.0,22.0,0.0,34.0,7.0,100.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0
53,398,85522,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,70.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
53,399,15510,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,52.0,0.0,0.0,0.0,0.0,82.0,26.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,400,15510,1e-07,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,401,641256,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,58.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
53,402,641256,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,403,15606,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,61.0,40.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
53,404,15606,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,405,15654,0.001,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,17.0,0.0,0.0,0.0,0.0,79.0,27.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,407,15717,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,58.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,409,440967,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,100.0,39.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,410,440967,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,411,519539,0.001,26.0,0.0,27.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,42.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,412,519539,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,413,106997,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,78.0,71.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,414,106997,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,59.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,415,5318599,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,32.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,416,5318599,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,70.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
53,417,61130,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,63.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
53,418,61130,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,69.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,419,62725,1e-05,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,45.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,420,62725,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,422,641423,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,32.0,65.0,9.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
53,423,16255,0.1,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,57.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,424,16255,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,62.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
53,425,16324,0.001,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,426,16324,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,427,89440,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,87.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,428,89440,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,72.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,429,16537,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,43.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,432,61293,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,22.0,45.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0
53,433,1550470,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,64.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,434,1550470,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,44.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,435,520108,1e-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,100.0,40.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,436,520108,0.001,0.0,0.0,69.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,95.0,67.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,437,62444,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,18.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,438,62444,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,439,88454,0.001,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,36.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,440,88454,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,57.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,441,32594,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,34.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,442,32594,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,27.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,443,2733294,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,33.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,444,2733294,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,42.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,445,8456,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,72.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,446,8456,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,447,5367706,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,32.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,448,5367706,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,35.0,24.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
53,449,595928,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,42.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,450,595928,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,72.0,84.0,94.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
53,451,220674,0.1,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,80.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,452,220674,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,70.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,453,17525,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,45.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,454,17525,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,63.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,455,17617,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,62.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,456,17617,1e-05,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,457,520296,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
53,458,520296,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,38.0,33.0,60.0,0.0,0.0,0.0,41.0,6.0,0.0,0.0
53,459,62465,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,89.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
53,460,62465,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,56.0,69.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
53,461,93375,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,34.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,462,93375,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,39.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,463,17898,1e-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,100.0,40.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,464,17898,0.001,0.0,0.0,0.0,0.0,0.0,0.0,24.0,71.0,0.0,0.0,0.0,0.0,0.0,71.0,10.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,465,62835,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,68.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53,466,62835,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,85.0,42.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,467,9256,0.001,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,468,9256,1e-05,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,40.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,469,9261,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
53,470,9261,0.001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,58.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,471,18467,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,75.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,472,18467,1e-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,45.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
53,473,3578033,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,65.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0
53,474,3578033,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,35.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,475,18554,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,477,18635,1e-05,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,70.0,31.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,478,18635,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,82.0,33.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,479,61918,0.001,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,42.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,480,61918,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,32.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,481,2969,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,42.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,482,2969,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,22.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,483,5365049,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,484,5365049,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,74.0,66.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,485,18827,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,57.0,100.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0
53,486,18827,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,40.0,41.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0
53,487,36822,1e-05,0.0,0.0,68.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,85.0,40.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,488,36822,1e-07,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,56.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,490,6999977,0.001,0.0,0.0,56.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,77.0,42.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
53,492,9589,0.001,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,494,61945,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,27.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,495,9609,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,42.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,496,9609,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,30.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,497,101604,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,30.0,37.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,498,101604,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,37.0,40.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,499,19310,1e-07,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,11.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,500,19310,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,100.0,3.0,86.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
53,501,2682,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,89.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
